course_link,course_name,instructor,old_price,new_price,number_of_students,rating,sections,lectures,duration,what_you_learn,tags
https://unica.vn/bi-quyet-kinh-nghiem-dau-tu-chung-khoan,Bí quyết kinh nghiệm đầu tư chứng khoán,Nguyễn Bá Dương,800.000,299.000,594,4.6,6 phần,38 bài giảng,04 giờ 39 phút,Tư duy đúng về chứng khoán và có cách đầu tư thông minh. Tránh được những rủi ro thường gặp trong đầu tư. Công thức đầu tư đúng đắn và hiệu quả nhất. Lọt vào nhóm 5% những nhà đầu tư chiến thắng trên thị trường,Chứng khoán
https://unica.vn/ke-toan-tren-excel-tu-a-z,Thực hành làm kế toán trên Excel từ A-Z và định hướng để thành công,Phạm Văn Học,800.000,399.000,252,4.8,14 phần,84 bài giảng,11 giờ 35 phút,"Được trang bị đầy đủ kiến thức và kỹ năng làm việc như một kế toán viên thực thụ trong các doanh nghiệp công ty. Được cung cấp file kế toán Excel hoàn chỉnh giúp tiết kiệm thời gian xây dựng và sử dụng được ngay. Kiến thức Excel cơ bản để ứng dụng thực tiễn vào công việc kế toán hiệu quả. Biết cách tổ chức hạch toán trên Excel phù hợp cho từng loại hình doanh nghiệp. Biết cách thực hiện các công việc nghiệp vụ kế toán cụ thể như: xây dựng hệ thống tài khoản, hạch toán kết chuyển tài khoản, kết chuyển cuối kỳ (lãi, lỗ, tỷ giá, tổng hợp báo cáo chi phí nguyên vật liệu, lương,), lập và báo cáo tài chính, kê khai quyết toán thuế.... Được định hướng công việc và hướng đi phù hợp giúp bạn phát triển nhanh chóng ngay cả khi bạn chưa có nhiều kinh nghiệm","Excel, Kế Toán"
https://unica.vn/thanh-thao-cach-xu-ly-ve-hoa-don-chung-tu-ke-toan-hoc-la-biet-lam,Thành thạo cách xử lý về hóa đơn chứng từ kế toán,Nguyễn Hoàng,800.000,399.000,2619,4.7,4 phần,60 bài giảng,09 giờ 45 phút,"CAM KẾT học cái gì LÀM ĐƯỢC cái đó. HOÀN TOÀN RÕ RÀNG với hệ thống quản lý pháp luật về hóa đơn.. Nắm rõ công việc của một kế toán về Hóa đơn, chứng từ. Nắm rõ Quy trình để có hóa đơn đưa vào sử dụng. Nắm rõ CÁCH XỬ LÝ HÓA ĐƠN KHI LẬP SAI. Nắm rõ cách xử lý hóa đơn MẤT, CHÁY HỎNG, HỦY BỎ. Nhận biết được hóa đơn chứng từ HỢP LÝ, HỢP LỆ, HỢP PHÁP. Xử lý hóa đơn DOANH NGHIỆP BỎ TRỐN. Cách thức sắp xếp, lưu trữ chứng từ kế toán khoa học. Thực hành thành thạo việc kê khai báo cáo về hóa đơn trên phần mềm hỗ trợ kê khai.. Tự tin viết hóa đơn  với ĐẦY ĐỦ CÁC YẾU TỐ BẮT BUỘC trên hóa đơn. Tự tin ứng tuyển kế toán tại các doanh nghiệp.... Được cung cấp hệ thống văn bản pháp luật về hóa đơn MỚI NHẤT. Được cung cấp MẪU BIỂU về hóa đơn MỚI NHẤT",Kế Toán
https://unica.vn/15-ngay-tro-thanh-dinh-cao-trong-phan-tich-ky-thuat-chung-khoan,15 Ngày trở thành đỉnh cao trong phân tích kỹ thuật chứng khoán,Công Tuyền Darvas,2.900.000,2.000.000,1211,4.5,2 phần,19 bài giảng,06 giờ 18 phút,"Giúp nhà đầu tư có một cái nhìn tổng quan về thị trường chứng khoán hiện nay trong ngắn hạn và dài hạn. Phân tích được tổng quan thị trường chứng khoán trong ngắn hạn và dài hạn. Biết đâu là dòng tiền lớn đầu tư theo dấu vết nhà đầu tư lớn. Tự vẽ đồ thị phân tích tương lai cổ phiếu mình đầu tư. Biết cách quản lý vốn và tối ưu hóa lợi nhuận, giảm thiểu rủi ro trong đầu tư tới mức tối đa. Tạo nguồn thu nhập thụ động bền vững, đảm bảo tiềm lực tài chính trong tương lai. Có nền tảng vững chắc để phát triển nghề nghiệp với vai trò Chuyên viên Phân tích kỹ thuật chứng khoán",Chứng khoán
https://unica.vn/chia-se-tat-tan-tat-kinh-nghiem-quyet-toan-thue,"Chia sẻ tất tần tật kinh nghiệm bảo vệ, giải trình số liệu khi thanh tra thuế",Nguyễn Biên Cương,800.000,299.000,1317,4.7,8 phần,73 bài giảng,05 giờ 55 phút,"Đánh ""BẬT"" nỗi lo thanh tra thuế và giải trình số liệu khi thanh tra. Kỹ năng phân tích và phát hiện rủi ro về thuế mà doanh nghiệp thường gặp phải. Cách để khắc phục các rủi ro lớn nhỏ trong doanh nghiệp theo từng khoản.. Kỹ thuật kiểm tra chi tiết và tổng quát số liệu kế toán Doanh nghiệp. Giảm thiểu tối đa rủi ro cho Doanh nghiệp khi quyết toán thuế. Tối ưu hóa thuế để gia tăng giá trị cho Doanh nghiệp. Hệ thống hóa các quy định của các sắc thuế: GTGT, TNDN, TNCN, Hóa đơn chứng từ.. Cách giải quyết các tình huống xảy ra khi quyết toán và kiểm tra. Cơ hội thăng tiến và phát triển nghề nghiệp","Kế Toán, Kế toán thuế"
https://unica.vn/tro-thanh-chuyen-gia-ke-toan-tong-hop-tren-excel,Trở thành chuyên gia kế toán tổng hợp trên Excel ,Phạm Văn Học,700.000,299.000,160,4.7,6 phần,31 bài giảng,11 giờ 03 phút,"Hiểu và thành thạo các nghiệp vụ kế toán của một nhân viên kế toán tổng hợp thạo nghề.. Sở hữu những kỹ năng phân tích, tổng hợp và báo cáo tốt để trở thành chuyên gia kế toán trên Excel. Được cung cấp đầy đủ kiến thức, kỹ năng nghiệp vụ kế toán thông qua các bài học và thực hành trực tiếp cùng giảng viên hướng dẫn. Tự xây dựng một file kế toán hoàn chỉnh bằng Excel phù hợp với các loại hình doanh nghiệp. Tự tin ứng tuyển các vị trí kế toán tổng hợp tại các công ty doanh nghiệp. Sớm trau dồi kiến thức, kỹ năng nghiệp vụ kế toán mới, tạo tiền đề vững chắc thăng tiến trong sự nghiệp.","Excel, Kế Toán"
https://unica.vn/hoc-ke-toan-tong-hop-thuc-te-tren-phan-mem-ke-toan-misa,Thành thạo kế toán thực tế và lập BCTC trên phần mềm MISA,Nguyễn Hoàng,900.000,399.000,3295,4.8,8 phần,91 bài giảng,13 giờ 22 phút,"Hoàn thành khoá học kế toán Misa Online giúp bạn hiểu sâu hơn về bản chất của kế toán. Trở thành KẾ TOÁN TỔNG HỢP trên phần mềm MISA. Được cung cấp phần mềm KEY BẢN QUYỀN MIỄN PHÍ. TÀI LIỆU KẾ TOÁN THỰC TẾ MIỄN PHÍ để thực hành. Quy trình kế toán THỰC TẾ trong doanh nghiệp khi làm trên phần mềm MISA. Nắm được những công việc cần phải làm của người kế toán. Trọn bộ báo cáo tài chính và sổ sách kế toán trên MISA của bạn sẽ hoàn thành.. Nhận biết hóa đơn chứng từ hợp pháp, cách sắp xếp, lưu trữ chứng từ kế toán khoa học. KIẾN THỨC THỰC TẾ mà một kế toán bình thường phải mất 2 năm làm việc mới tích lũy được.. TỰ TIN lập Báo cáo tài chính trên phần mềm, kiểm tra, đối chiếu số liệu kế toán trong phần mềm;. Kỹ năng sử dụng phần mềm, kiểm tra số liệu phần mềm tăng lên đáng kể…. Tự tin ứng tuyển kế toán tại các doanh nghiệp...","Kế toán tổng hợp, Kế Toán, Misa"
https://unica.vn/nhap-mon-chung-khoan,Nhập môn chứng khoán,Đặng Trọng Khang,600.000,249.000,6668,4.7,5 phần,63 bài giảng,06 giờ 36 phút,"Kiến thức cơ bản nhất về thị trường chứng khoán, về đầu tư chứng khoán và tiềm năng lợi nhuận khổng lồ của TTCK. Có được tư duy đúng trong đầu tư cổ phiếu hiệu quả, thông minh. Nắm được những công cụ để đánh giá, phân tích và đầu tư chứng khoán sớm có lời lãi nhất. Tránh được những rủi ro thua lỗ, cạm bẫy trên TTCK. Nhanh chóng biết cách đầu tư chứng khoán để đem về nguồn lợi nhuận khổng lồ. Đầy đủ những hướng dẫn ""cầm tay chỉ việc"" để có thể tự tin tham gia TTCK","Chứng khoán, Cổ phiếu"
https://unica.vn/ke-toan-thue-cua-doanh-nghiep,Kế toán thuế của doanh nghiệp,Thiều Kim Cường,700.000,299.000,457,3.3,7 phần,39 bài giảng,03 giờ 32 phút,"Sau khi hoàn thành khoá học kế toán thuế online bạn sẽ có kiến thức chung nhất về quy trình kế toán thuế cơ bản hiện nay tại các doanh nghiệp. Biết cách xử lý các thủ tục hành chính liên quan công tác thuế nhanh chóng và chuyên nghiệp. Hiểu và ứng dụng thực hành ngay các công việc kế toán thuế giá trị gia tăng trong doanh nghiệp: kê khai, tính thuế, tổng hợp các vấn đề kế toán tài chính doanh nghiệp, xác định hóa đơn hợp lý, hợp pháp, lập báo cáo tài chính, tính thuế GTGT có khấu trừ. Vừa học và áp dụng ngay kiến thức vào công việc kế toán thu nhập doanh nghiệp, kế toán dịch vụ, kế toán thuế cá nhân.... Biết cách xử lý các sai sót và vướng mắc liên quan tới công tác kế toán thuế như xử lý các vấn đề trường hợp hỏng, mất hóa đơn GTGT, lập tờ khai bổ sung điều chỉnh, giải trình và đối đáp với cơ quan thuế.... Ứng dụng và thực hành tốt các công việc kế toán thế trong nhiều môi trường và loại hình doanh nghiệp khác nhau","Kế Toán, Kế toán thuế"
https://unica.vn/dau-tu-forex-cho-nguoi-moi-bat-dau,Đầu tư Forex cho người mới bắt đầu,Kevin Nguyen,600.000,299.000,487,3.6,5 phần,30 bài giảng,01 giờ 33 phút,"Được trang bị kiến thức sâu, rộng về thị trường ngoại hối. Tự mở tài khoản và chọn sàn giao dịch. Chọn thời điểm giao dịch ""vàng"" phù hợp. Chọn điểm vào lệnh khi giao dịch cùng xu hướng và ngược xu hướng. Biết cách giao dịch dài hạn, trung hạn, ngắn hạn và lướt sóng. Chọn điểm chốt lời hiệu quả và dừng giao dịch đúng lúc","Chứng khoán, Đầu tư forex"
https://unica.vn/ke-toan-tong-hop-thuc-hanh-tren-excel,Kế toán tổng hợp thực hành trên Excel,Ths Bùi Đình Sa,900.000,299.000,173,4.6,3 phần,27 bài giảng,05 giờ 30 phút,"Nắm được kiến thức từ cơ bản đến nâng cao và thực hành ngay đối với lĩnh vực kế toán. Tự tạo ứng dụng kế toán tổng hợp trên Excel đúng chuẩn theo Thông tư 133/2016/TT-BTC. Biết hạch toán thành thạo các nghiệp vụ kế toán phát sinh thực tế của doanh nghiệp. Có khả năng tổng hợp và lập đầy đủ các sổ sách kế toán tổng hợp và chi tiết nhất theo các chỉ tiêu giá trị của doanh nghiệp. Tổng hợp được số liệu, thành thạo công việc lập và trủy xuất dữ liệu Báo cáo tài chính, báo cáo thu - chi cụ thể, kết quả kinh doanh năm.... Nắm vững cách kiểm tra, đối chiếu số liệu kế toán và cách điều chỉnh các sai sót kế toán","Excel, Kế Toán"
https://unica.vn/tu-do-tai-chinh-cung-chung-khoan,Tự do tài chính cùng chứng khoán,Đặng Trọng Khang,600.000,250.000,8278,4.5,6 phần,31 bài giảng,03 giờ 22 phút,"Tư duy đúng trong đầu tư cổ phiếu. Tránh được những rủi ro, cạm bẫy trên TTCK. Hiểu được 04 nguồn thu nhập từ đầu tư. Chiến lược đầu tư tạo thu nhập thụ động từ cổ phiếu. Dễ dàng tham gia vào nhóm 05% những nhà đầu tư chiến thắng trên thị trường. Khả năng đầu tư thực tế thành công ngay sau khóa học","Chứng khoán, Cổ phiếu"
https://unica.vn/phap-luat-thue,Pháp luật thuế,Hồ Thị Hải Ngân,800.000,299.000,72,4.8,9 phần,37 bài giảng,03 giờ 54 phút,"Nắm vững và phân biệt rõ sự khác nhau giữa Pháp Luật Thuế và Pháp luật Kế Toán. Có kiến thức đúng - đầy đủ, biết làm thực tế khi điều hành hoặc khai báo thuế cho Doanh Nghiệp.. Có sự rõ ràng và minh bạch trong các chi phí.. Quy trình Kế Toán tại Doanh Nghiệp.. Có sự hiểu biết để xử lý đúng luật về sổ sách, chứng từ.. Kê khai đúng các khoản chi phí không có Hóa đơn theo đúng quy định","Kế Toán, Kế toán thuế"
https://unica.vn/phap-luat-ke-toan,Pháp luật kế toán,Hồ Thị Hải Ngân,800.000,299.000,80,4.9,5 phần,30 bài giảng,03 giờ 17 phút,Nắm vững các nguyên tắc cơ bản trong nghề toán Doanh Nghiệp. Có thể hạch toán và xác định nghiệp vụ phát sinh là đúng hay sai. Biết làm thực tế khi điều hành hoặc khai báo sổ sách kế toán cho Doanh Nghiệp. Có sự rõ ràng và minh bạch trong công tác kiểm soát chi phí. Có kế hoạch dự trù ngân sách cho tiền thuế sẽ nộp trong năm. Kê khai đúng các nghiệp vụ phát sinh theo chứng từ gốc,Kế Toán
https://unica.vn/khoa-hoc-ve-nen-giao-dich-theo-nen-nhat-ban,Khóa học về nến - Giao dịch theo nến Nhật Bản,Đào Huyền Trang ,700.000,399.000,92,4.7,5 phần,18 bài giảng,01 giờ 30 phút,"Học tập, thực hành trên một hệ thống giao dịch tốt.. Tự mở tài khoản và chọn sàn giao dịch.. Thành thạo phương pháp giao dịch nến Nhật Bản. Biết cách giao dịch và kiếm tiền trong forex một cách đơn giản, hiệu quả.. Biết chọn điểm chốt lời hiệu quả và dừng giao dịch đúng lúc.. Có cơ hội học tập, làm quen với một đội nhóm sôi nổi - hòa đồng - thân thiện.",Đầu tư forex
https://unica.vn/hoc-ke-toan-tong-hop-thuc-te-tren-phan-mem-ke-toan-misa,Thành thạo kế toán thực tế và lập BCTC trên phần mềm MISA,Nguyễn Hoàng,900.000,399.000,3295,4.8,8 phần,91 bài giảng,13 giờ 22 phút,"Hoàn thành khoá học kế toán Misa Online giúp bạn hiểu sâu hơn về bản chất của kế toán. Trở thành KẾ TOÁN TỔNG HỢP trên phần mềm MISA. Được cung cấp phần mềm KEY BẢN QUYỀN MIỄN PHÍ. TÀI LIỆU KẾ TOÁN THỰC TẾ MIỄN PHÍ để thực hành. Quy trình kế toán THỰC TẾ trong doanh nghiệp khi làm trên phần mềm MISA. Nắm được những công việc cần phải làm của người kế toán. Trọn bộ báo cáo tài chính và sổ sách kế toán trên MISA của bạn sẽ hoàn thành.. Nhận biết hóa đơn chứng từ hợp pháp, cách sắp xếp, lưu trữ chứng từ kế toán khoa học. KIẾN THỨC THỰC TẾ mà một kế toán bình thường phải mất 2 năm làm việc mới tích lũy được.. TỰ TIN lập Báo cáo tài chính trên phần mềm, kiểm tra, đối chiếu số liệu kế toán trong phần mềm;. Kỹ năng sử dụng phần mềm, kiểm tra số liệu phần mềm tăng lên đáng kể…. Tự tin ứng tuyển kế toán tại các doanh nghiệp...","Kế toán tổng hợp, Kế Toán, Misa"
https://unica.vn/nhap-mon-chung-khoan,Nhập môn chứng khoán,Đặng Trọng Khang,600.000,249.000,6668,4.7,5 phần,63 bài giảng,06 giờ 36 phút,"Kiến thức cơ bản nhất về thị trường chứng khoán, về đầu tư chứng khoán và tiềm năng lợi nhuận khổng lồ của TTCK. Có được tư duy đúng trong đầu tư cổ phiếu hiệu quả, thông minh. Nắm được những công cụ để đánh giá, phân tích và đầu tư chứng khoán sớm có lời lãi nhất. Tránh được những rủi ro thua lỗ, cạm bẫy trên TTCK. Nhanh chóng biết cách đầu tư chứng khoán để đem về nguồn lợi nhuận khổng lồ. Đầy đủ những hướng dẫn ""cầm tay chỉ việc"" để có thể tự tin tham gia TTCK","Chứng khoán, Cổ phiếu"
https://unica.vn/ke-toan-thue-cua-doanh-nghiep,Kế toán thuế của doanh nghiệp,Thiều Kim Cường,700.000,299.000,457,3.3,7 phần,39 bài giảng,03 giờ 32 phút,"Sau khi hoàn thành khoá học kế toán thuế online bạn sẽ có kiến thức chung nhất về quy trình kế toán thuế cơ bản hiện nay tại các doanh nghiệp. Biết cách xử lý các thủ tục hành chính liên quan công tác thuế nhanh chóng và chuyên nghiệp. Hiểu và ứng dụng thực hành ngay các công việc kế toán thuế giá trị gia tăng trong doanh nghiệp: kê khai, tính thuế, tổng hợp các vấn đề kế toán tài chính doanh nghiệp, xác định hóa đơn hợp lý, hợp pháp, lập báo cáo tài chính, tính thuế GTGT có khấu trừ. Vừa học và áp dụng ngay kiến thức vào công việc kế toán thu nhập doanh nghiệp, kế toán dịch vụ, kế toán thuế cá nhân.... Biết cách xử lý các sai sót và vướng mắc liên quan tới công tác kế toán thuế như xử lý các vấn đề trường hợp hỏng, mất hóa đơn GTGT, lập tờ khai bổ sung điều chỉnh, giải trình và đối đáp với cơ quan thuế.... Ứng dụng và thực hành tốt các công việc kế toán thế trong nhiều môi trường và loại hình doanh nghiệp khác nhau","Kế Toán, Kế toán thuế"
https://unica.vn/dau-tu-forex-cho-nguoi-moi-bat-dau,Đầu tư Forex cho người mới bắt đầu,Kevin Nguyen,600.000,299.000,487,3.6,5 phần,30 bài giảng,01 giờ 33 phút,"Được trang bị kiến thức sâu, rộng về thị trường ngoại hối. Tự mở tài khoản và chọn sàn giao dịch. Chọn thời điểm giao dịch ""vàng"" phù hợp. Chọn điểm vào lệnh khi giao dịch cùng xu hướng và ngược xu hướng. Biết cách giao dịch dài hạn, trung hạn, ngắn hạn và lướt sóng. Chọn điểm chốt lời hiệu quả và dừng giao dịch đúng lúc","Chứng khoán, Đầu tư forex"
https://unica.vn/ke-toan-tong-hop-thuc-hanh-tren-excel,Kế toán tổng hợp thực hành trên Excel,Ths Bùi Đình Sa,900.000,299.000,173,4.6,3 phần,27 bài giảng,05 giờ 30 phút,"Nắm được kiến thức từ cơ bản đến nâng cao và thực hành ngay đối với lĩnh vực kế toán. Tự tạo ứng dụng kế toán tổng hợp trên Excel đúng chuẩn theo Thông tư 133/2016/TT-BTC. Biết hạch toán thành thạo các nghiệp vụ kế toán phát sinh thực tế của doanh nghiệp. Có khả năng tổng hợp và lập đầy đủ các sổ sách kế toán tổng hợp và chi tiết nhất theo các chỉ tiêu giá trị của doanh nghiệp. Tổng hợp được số liệu, thành thạo công việc lập và trủy xuất dữ liệu Báo cáo tài chính, báo cáo thu - chi cụ thể, kết quả kinh doanh năm.... Nắm vững cách kiểm tra, đối chiếu số liệu kế toán và cách điều chỉnh các sai sót kế toán","Excel, Kế Toán"
