course_link,course_name,instructor,old_price,new_price,number_of_students,rating,sections,lectures,duration,what_you_learn,tags
https://unica.vn/bi-quyet-ung-dung-tin-hoc-va-cac-thu-thuat-toi-uu-cong-viec-kinh-doanh-online,Bí quyết ứng dụng tin học và các thủ thuật tối ưu công việc kinh doanh online,Vũ Ngọc Quyền,800.000,129.000,1355,4.9,3 phần,47 bài giảng,06 giờ 25 phút,"Biết cách sử dụng tin học văn phòng (word, excel, powerpoint) vào công việc một cách hiệu. Ứng dụng google để tạo báo cáo, chia sẻ quyền giữa các phòng ban trong công ty. Biết cách tạo biểu đồ, các mẫu biểu báo cáo trực quan nhanh chóng. Thiết kế bộ slide chuyên dụng cho doanh nghiệp cho nhiều mảng khác nhau. Có được toàn bộ các công cụ miễn phí xây dựng hình ảnh, video thu hút khách hàng. Khám phá được các mẹo và thủ thuật áp dụng vào công việc kinh doanh online. Sáng tạo ý tưởng quảng cáo dựa trên các website công nghệ. Tiết kiệm thời gian và tăng năng suất làm việc lên gấp đôi","Excel, Kinh doanh Online, PowerPoint, Word"
https://unica.vn/bi-quyet-luyen-thi-mos-word-201-tren-900-diem,Bí quyết luyện thi Mos Word 2010 trên 900 điểm,Đặng Thanh Trúc,800.000,299.000,62,5.0,8 phần,34 bài giảng,04 giờ 41 phút,Nắm chắc toàn bộ kiến thức về công cụ Microsoft Word 2010 từ cơ bản đến nâng cao. Được bổ sung và trau dồi kiến thức về công cụ Word bị thiếu sót trong quá trình học tập và làm việc.. Được học và giải đề bằng ngôn ngữ tiếng Anh giúp học viên tăng vốn từ vựng một cách bất ngờ. Có tư duy sắp xếp các bước để giải đề MOS Word 2010. Có khả năng tự luyện và giải đề các phiên bản Word cao hơn. Tự tin thi MOS Word 2010 với số điểm trên 900+,Word
https://unica.vn/thanh-thao-excel-2013-tu-tin-thi-do-chung-chi-mos,"Thành thạo Excel 2013 từ A tới Z, tự tin thi đỗ chứng chỉ MOS",Nguyễn Ngọc Chiến,800.000,299.000,303,4.6,12 phần,71 bài giảng,09 giờ 00 phút,"Được trang bị đầy đủ kiến thức và kỹ năng để đi thi đỗ chứng chỉ MOS Excel 2013 với điểm số cao nhất. Trở thành chuyên gia tin học văn phòng được Microsoft công nhận toàn cầu với thời gian trọn đời. Học viên đạt chứng chỉ MOS chứng tỏ được năng lực của bản thân được đào tạo chuyên nghiệp hơn, sẽ có ưu thế và nổi bật hơn trong mắt các nhà tuyển dụng.. Học viên có thể sử dụng chứng chỉ bản mềm MOS 2013 để nộp đơn xin việc ngay sau khi thi đỗ. Bản cứng sẽ được chuyển về Việt Nam sau 6 -8 tuần. Tự tin làm chủ phần mềm Excel 2013, góp phần nâng cao hiệu suất và hiệu quả công việc. Khẳng định vị thế tiên phong trong doanh nghiệp như một chuyên gia tin học văn phòng thực thụ. Tăng cao thu nhập cá nhân và cơ hội thăng tiến trong sự nghiệp",Excel
https://unica.vn/lam-chu-word-2016-tu-co-ban-den-nang-cao,Làm chủ Word 2016 từ cơ bản đến nâng cao,Đỗ Trung Thành,800.000,299.000,8146,4.6,4 phần,43 bài giảng,04 giờ 42 phút,"Làm chủ phần mềm Word 2016 nhanh chóng và chi tiết nhất. Có thể áp dụng ngay vào công việc và học tập thi cử. Nắm được các bước xây dựng, soạn thảo văn bản và chỉnh sửa hợp lý và nhanh chóng, đúng quy trình.. Biết cách thiết kế, thiết lập văn bản, chỉnh sửa, bảo mật văn bản word dể ứng dụng vào hợp đồng, báo cáo, các tài liệu văn phòng, chứng từ cụ thể,.... Được trau dồi kiến thức nâng cao ứng dụng vào công việc thêm tối ưu và hiệu quả. Tự tin nâng cao trình độ để thi chứng chỉ tin học văn phòng",Word
https://unica.vn/thiet-ke-trinh-chieu-powerpoint-2016-tu-a-z,Thiết kế trình chiếu PowerPoint 2016 từ A-Z,Đỗ Trung Thành,500.000,299.000,4339,4.7,5 phần,43 bài giảng,05 giờ 30 phút,"Nhanh chóng làm chủ phần mềm PowerPoint 2016. Nắm được các bước cụ thể về quá trình tạo ra bài thuyết trình, bài giảng điện tử,…. Được thực hành chi tiết từng nội dung, thành phần và đối tượng cụ thể. Có đủ kỹ năng về thiết kế, trình chiếu thông qua các bài thực hành. Thực hành trực tiếp từng sản phẩm theo các video bài học. Tự tin thuyết trình với side chuyên nghiệp. Tự tin Thiết kế CV, inforgraphic, video marketing... và còn nhiểu hơn thế!",PowerPoint
https://unica.vn/thanh-thao-excel-qua-giai-de-thi,Thành Thạo Excel Qua Giải Đề Thi,Trần Duy Thanh,700.000,599.000,858,4.2,8 phần,58 bài giảng,07 giờ 47 phút,"Nắm được toàn bộ kiến thức Excel xuất hiện nhiều trong thi cử và trong công việc văn phòng. Biết cách sắp xếp, lọc dữ liệu và trình diễn dữ liệu khoa học, hiệu quả. Nắm chắc và biết cách ứng dụng thành thạo các bộ hàm Excel lớn từ cơ bản - nâng cao. Ứng dụng hiệu quả những kiến thức đã học - thực hành vào công việc tối ưu nhất. Có thể thực hiện thống kê và lên kế hoạch bằng Excel dễ dàng và nhanh chóng hơn. Làm chủ Excel thần tốc với 10+ bài giảng là các đề thi yêu cầu phải thực hành giải đề. Trở thành cao thủ Excel ngay trong doanh nghiệp và trường lớp",Excel
https://unica.vn/powerpoint-nhung-dieu-ban-chua-biet,Powerpoint - Những điều bạn chưa biết,Nguyễn Thành Trung,700.000,299.000,150,4.8,6 phần,21 bài giảng,02 giờ 58 phút,"Nắm được những lý thuyết và thao thác thực hiện các tính năng có trong Powepoint một cách tốt nhất. Ứng dụng sâu các tính năng có trong Powerpoint như làm hiệu ứng 2D - 3D ảnh, video, animation.... Nhanh chóng tối ưu công việc, rút ngắn được thời gian thực hiện một bản trình chiếu chuyên nghiệp, hiệu quả. Nắm được những kỹ năng thiết kế slide trong Powerpoint khoa học, ấn tượng, hiệu ứng tốt đối với người theo dõi.. Khóa học phân thành từng học phần nhỏ hoàn toàn có thể vừa học vừa thực hành để ứng dụng ngay vào công việc của mình. Tự tin thể hiện cá tính, dấu ấn cá nhân trong bản trình chiếu độc đáo hơn.",PowerPoint
https://unica.vn/trinh-chieu-chuyen-nghiep-voi-powerpoint,Trình chiếu chuyên nghiệp với PowerPoint,Nguyễn Đức Thanh,800.000,299.000,2266,4.2,7 phần,41 bài giảng,03 giờ 51 phút,"Làm chủ PowerPoint, hoàn thiện kĩ năng làm bài thuyết trình từ cơ bản đến nâng cao.. Áp dụng vào việc thuyết trình, dạy học, thuyết trình giới thiệu sản phẩm, minh hoạ ý tưởng, làm hoạt hình. Làm chủ được kĩ năng sử dụng phần mềm PowerPoint cũng như các phần mềm thuyết trình tương tự khác.. Tự tin khi đi xin việc hoặc tự tin thuyết trình với bài thuyết trình powerpoint hoàn hảo của mình",PowerPoint
https://unica.vn/chinh-phuc-excel-cong-so,Chinh phục excel công sở,Nguyễn Thành Đông,600.000,299.000,5208,4.3,8 phần,34 bài giảng,02 giờ 25 phút,"Biết cách sắp xếp, lên kế hoạch công việc nhanh chóng với ứng dụng được xây dựng ngay trên Microsoft Excel.. Xử lý, tổng hợp, quản lý và phân tích số liệu với những chức năng nâng cao như: Goal Seek, Solver, Scenario, Pivot Tables.. Ứng dụng nhanh vào công việc ngay từ những ví dụ thực tiễn cụ thể và chi tiết nhất có trong từng phần học. Bứt phá tốc độ làm việc trên Microsoft Excel với hệ thống phím tắt đa dạng. Khai thác và trình bày số liệu nhanh chóng, chuyên nghiệp và khoa học nhất dựa trên lợi thế trình bày dữ liệu của Excel. Định dạng bảng tính chuyên nghiệp, thu hút sự chú ý của người xem và đạt hiệu quả thuyết trình, báo cáo số liệu.. Và nhiều thủ thuật, tiện tích khác giúp cho công việc văn phòng trên Microsoft Excel trở nên sinh động và hấp dẫn hơn.",Excel
https://unica.vn/thanh-thao-voi-google-spreadsheets,Thành thạo với Google Spreadsheets,Đinh Thế Hùng,700.000,299.000,293,4.4,4 phần,40 bài giảng,06 giờ 19 phút,"Tự tin sử dụng thành thạo hai công cụ Google Spreadsheets và Excel. Có kiến thức nền tảng cơ bản đến chuyên sâu vững chắc về công cụ Google Spreadsheets. Ứng dụng thông minh và hiệu quả hai công cụ trên vào công việc, thậm chí có thể sử dụng Google Spreadsheets thay cho Excel. Được làm quen với ngôn ngữ SQL rất hữu ích để làm báo cáo và trích lọc dữ liệu. Biết tạo ra những báo cáo công việc nhanh chóng chính xác trong thời gian ngắn với hệ thống hàm của Google.. Xử lý số liệu và thông tin mọi lúc mọi nơi mà không phải phụ thuộc vào hệ điều hành Windows hay MAC của máy tính",Google Sheets
https://unica.vn/thanh-thao-excel-2010,Thành thạo Excel 2010 trong 3 giờ,Lê Quang Hải,800.000,299.000,285,4.7,5 phần,30 bài giảng,03 giờ 39 phút,Nắm được kiến thức tổng quan và chuyên sâu về Microsoft Excel 2010. Nhanh chóng thành thạo thao tác sử dụng Excel 2010 từ cơ bản đến nâng cao chỉ trong vòng 3 giờ học. Vận dụng thông minh các phép tính trong Excel vào công việc quản lý. Làm chủ 10+ bộ hàm tính toán và hàng chục mẹo làm việc trong Excel để tối ưu công việc thêm năng suất. Biết cách bảo mật file Excel tránh khỏi việc chỉnh sửa hoặc ăn cắp thông tin. Ứng dụng hiệu quả vào quản lý - xử lý số liệu tốt nhất ở bất cứ công việc nào,Excel
https://unica.vn/thiet-ke-powerpoint-chuyen-nghiep,Thiết kế Powerpoint chuyên nghiệp,Trần Quang Vũ,600.000,299.000,1952,4.2,3 phần,20 bài giảng,01 giờ 35 phút,"Sau khóa học powerpoint bạn sẽ biết thiết kế hình ảnh và khởi tạo video chuyên nghiệp mà không cần dùng đến các phần mềm chuyên sâu như Photoshop, Illustrator.... Vận dụng linh hoạt các yếu tố: hình ảnh, ngôn ngữ, đồ họa 2D - 3D, audio, hiệu ứng, ảnh động để tạo nên một bản Powerpoint hoàn chỉnh nhất.. Tư duy thiết kế Powerpoint qua hình ảnh, màu sắc và hiệu ứng chuyên nghiệp.. Hỗ trợ thuyết trình mạnh mẽ, tăng tính trực quan và tăng sự tương tác giữa người nói - người nghe.. Ứng dụng sau khóa học Powerpoint đa lĩnh vực, từ học tập, giảng dạy, báo cáo, diễn thuyết,…. Ghi điểm và tạo ấn tượng tốt với người theo dõi buổi thuyết trình với các Slide sống động hấp dẫn.","PowerPoint, Thuyết trình"
https://unica.vn/excel-ung-dung-thuc-te-trong-doanh-nghiep,Excel ứng dụng thực tế trong doanh nghiệp,Lê Chí Xuân,1.200.000,199.000,6001,4.2,4 phần,44 bài giảng,04 giờ 02 phút,"Có một nền tảng kiến thức vững chắc về Microsoft Excel. Biết được cách thức mà Excel đang được ứng dụng trong các doanh nghiệp hiện nay. Người đi làm được trau dồi kiến thức và kỹ năng thực tế áp dụng vào công việc. Tối ưu công việc và hiệu suất làm việc, tạo ấn tượng tốt với các nhà quản lý.. Đối với sinh viên sẽ tự tin để tìm kiếm những công việc có mức thu nhập tốt hơn. Có thể tiếp tục học tiếp lên các khóa học xây dựng ứng dụng trong Excel. Khóa học sẽ mãi mãi biến đổi cách bạn làm việc với các con số. Những kỹ năng trong khóa học sẽ giúp bạn tăng tốc công việc lên nhiều lần",Excel
https://unica.vn/lam-chu-excel-trong-6h,Làm chủ Excel trong 6h,Thanh Tùng Nguyễn,700.000,399.000,565,4.8,9 phần,81 bài giảng,06 giờ 19 phút,"Được cung cấp toàn bộ kiến thức về Excel 2013 đầy đủ và chi tiết nhất. Có thể làm được những công việc xử lý số liệu ở nhiều cấp độ khác nhau. Sơ cấp: bảng tính tiền, chấm công, bảng dữ liệu khách hàng, lập kế hoạch, báo cáo công việc, phân công công việc. Trung cấp: báo cáo thuế, báo cáo tài chính, vẽ biểu đồ so sánh, vẽ biểu đồ kết hợp. Cao cấp: báo cáo quản trị nhiều tầng, dashboard, báo cáo hiển thị theo tham số. Sớm làm chủ được công cụ Excel 2013 chỉ trong 6 giờ học và thực hành",Excel
https://unica.vn/luyen-thi-excel-chung-chi-quoc-te-mos,Luyện Thi EXCEL - Chứng chỉ quốc tế MOS,Huỳnh Tấn Phước,700.000,499.000,121,5.0,9 phần,120 bài giảng,10 giờ 53 phút,"Được ôn tập và hệ thống kiến thức một cách khoa học.. Các kiến thức có trong khóa học không chỉ giúp bạn vượt qua kỳ thi mà còn giúp ích cho công việc thực tế của bạn khi bạn sử dụng phần mềm excel. Được cung cấp phần mềm mô phỏng chức năng G-METRIX , giúp đánh giá chính xác năng lực trước kì thi.. Tiêu chí khóa học : dễ hiểu và áp dụng được ngay vào công việc của bạn. Vượt qua kỳ thi một cách dễ dàng. Được cung cấp mẹo giải đề độc đáo - dựa vào các phần từ khóa có trong đề thi để xác định cách trả lời cho các câu hỏi. Với nền tảng tiếng anh cơ bản - Bạn đã có thể giải được các câu hỏi có trong đề thi. Được hỗ trợ trong suốt khóa học",Excel
https://unica.vn/trinh-chieu-chuyen-nghiep-voi-powerpoint,Trình chiếu chuyên nghiệp với PowerPoint,Nguyễn Đức Thanh,800.000,299.000,2266,4.2,7 phần,41 bài giảng,03 giờ 51 phút,"Làm chủ PowerPoint, hoàn thiện kĩ năng làm bài thuyết trình từ cơ bản đến nâng cao.. Áp dụng vào việc thuyết trình, dạy học, thuyết trình giới thiệu sản phẩm, minh hoạ ý tưởng, làm hoạt hình. Làm chủ được kĩ năng sử dụng phần mềm PowerPoint cũng như các phần mềm thuyết trình tương tự khác.. Tự tin khi đi xin việc hoặc tự tin thuyết trình với bài thuyết trình powerpoint hoàn hảo của mình",PowerPoint
https://unica.vn/chinh-phuc-excel-cong-so,Chinh phục excel công sở,Nguyễn Thành Đông,600.000,299.000,5208,4.3,8 phần,34 bài giảng,02 giờ 25 phút,"Biết cách sắp xếp, lên kế hoạch công việc nhanh chóng với ứng dụng được xây dựng ngay trên Microsoft Excel.. Xử lý, tổng hợp, quản lý và phân tích số liệu với những chức năng nâng cao như: Goal Seek, Solver, Scenario, Pivot Tables.. Ứng dụng nhanh vào công việc ngay từ những ví dụ thực tiễn cụ thể và chi tiết nhất có trong từng phần học. Bứt phá tốc độ làm việc trên Microsoft Excel với hệ thống phím tắt đa dạng. Khai thác và trình bày số liệu nhanh chóng, chuyên nghiệp và khoa học nhất dựa trên lợi thế trình bày dữ liệu của Excel. Định dạng bảng tính chuyên nghiệp, thu hút sự chú ý của người xem và đạt hiệu quả thuyết trình, báo cáo số liệu.. Và nhiều thủ thuật, tiện tích khác giúp cho công việc văn phòng trên Microsoft Excel trở nên sinh động và hấp dẫn hơn.",Excel
https://unica.vn/thanh-thao-voi-google-spreadsheets,Thành thạo với Google Spreadsheets,Đinh Thế Hùng,700.000,299.000,293,4.4,4 phần,40 bài giảng,06 giờ 19 phút,"Tự tin sử dụng thành thạo hai công cụ Google Spreadsheets và Excel. Có kiến thức nền tảng cơ bản đến chuyên sâu vững chắc về công cụ Google Spreadsheets. Ứng dụng thông minh và hiệu quả hai công cụ trên vào công việc, thậm chí có thể sử dụng Google Spreadsheets thay cho Excel. Được làm quen với ngôn ngữ SQL rất hữu ích để làm báo cáo và trích lọc dữ liệu. Biết tạo ra những báo cáo công việc nhanh chóng chính xác trong thời gian ngắn với hệ thống hàm của Google.. Xử lý số liệu và thông tin mọi lúc mọi nơi mà không phải phụ thuộc vào hệ điều hành Windows hay MAC của máy tính",Google Sheets
https://unica.vn/thanh-thao-excel-2010,Thành thạo Excel 2010 trong 3 giờ,Lê Quang Hải,800.000,299.000,285,4.7,5 phần,30 bài giảng,03 giờ 39 phút,Nắm được kiến thức tổng quan và chuyên sâu về Microsoft Excel 2010. Nhanh chóng thành thạo thao tác sử dụng Excel 2010 từ cơ bản đến nâng cao chỉ trong vòng 3 giờ học. Vận dụng thông minh các phép tính trong Excel vào công việc quản lý. Làm chủ 10+ bộ hàm tính toán và hàng chục mẹo làm việc trong Excel để tối ưu công việc thêm năng suất. Biết cách bảo mật file Excel tránh khỏi việc chỉnh sửa hoặc ăn cắp thông tin. Ứng dụng hiệu quả vào quản lý - xử lý số liệu tốt nhất ở bất cứ công việc nào,Excel
https://unica.vn/thiet-ke-powerpoint-chuyen-nghiep,Thiết kế Powerpoint chuyên nghiệp,Trần Quang Vũ,600.000,299.000,1952,4.2,3 phần,20 bài giảng,01 giờ 35 phút,"Sau khóa học powerpoint bạn sẽ biết thiết kế hình ảnh và khởi tạo video chuyên nghiệp mà không cần dùng đến các phần mềm chuyên sâu như Photoshop, Illustrator.... Vận dụng linh hoạt các yếu tố: hình ảnh, ngôn ngữ, đồ họa 2D - 3D, audio, hiệu ứng, ảnh động để tạo nên một bản Powerpoint hoàn chỉnh nhất.. Tư duy thiết kế Powerpoint qua hình ảnh, màu sắc và hiệu ứng chuyên nghiệp.. Hỗ trợ thuyết trình mạnh mẽ, tăng tính trực quan và tăng sự tương tác giữa người nói - người nghe.. Ứng dụng sau khóa học Powerpoint đa lĩnh vực, từ học tập, giảng dạy, báo cáo, diễn thuyết,…. Ghi điểm và tạo ấn tượng tốt với người theo dõi buổi thuyết trình với các Slide sống động hấp dẫn.","PowerPoint, Thuyết trình"
https://unica.vn/excel-ung-dung-thuc-te-trong-doanh-nghiep,Excel ứng dụng thực tế trong doanh nghiệp,Lê Chí Xuân,1.200.000,199.000,6001,4.2,4 phần,44 bài giảng,04 giờ 02 phút,"Có một nền tảng kiến thức vững chắc về Microsoft Excel. Biết được cách thức mà Excel đang được ứng dụng trong các doanh nghiệp hiện nay. Người đi làm được trau dồi kiến thức và kỹ năng thực tế áp dụng vào công việc. Tối ưu công việc và hiệu suất làm việc, tạo ấn tượng tốt với các nhà quản lý.. Đối với sinh viên sẽ tự tin để tìm kiếm những công việc có mức thu nhập tốt hơn. Có thể tiếp tục học tiếp lên các khóa học xây dựng ứng dụng trong Excel. Khóa học sẽ mãi mãi biến đổi cách bạn làm việc với các con số. Những kỹ năng trong khóa học sẽ giúp bạn tăng tốc công việc lên nhiều lần",Excel
https://unica.vn/lam-chu-excel-trong-6h,Làm chủ Excel trong 6h,Thanh Tùng Nguyễn,700.000,399.000,565,4.8,9 phần,81 bài giảng,06 giờ 19 phút,"Được cung cấp toàn bộ kiến thức về Excel 2013 đầy đủ và chi tiết nhất. Có thể làm được những công việc xử lý số liệu ở nhiều cấp độ khác nhau. Sơ cấp: bảng tính tiền, chấm công, bảng dữ liệu khách hàng, lập kế hoạch, báo cáo công việc, phân công công việc. Trung cấp: báo cáo thuế, báo cáo tài chính, vẽ biểu đồ so sánh, vẽ biểu đồ kết hợp. Cao cấp: báo cáo quản trị nhiều tầng, dashboard, báo cáo hiển thị theo tham số. Sớm làm chủ được công cụ Excel 2013 chỉ trong 6 giờ học và thực hành",Excel
https://unica.vn/luyen-thi-excel-chung-chi-quoc-te-mos,Luyện Thi EXCEL - Chứng chỉ quốc tế MOS,Huỳnh Tấn Phước,700.000,499.000,121,5.0,9 phần,120 bài giảng,10 giờ 53 phút,"Được ôn tập và hệ thống kiến thức một cách khoa học.. Các kiến thức có trong khóa học không chỉ giúp bạn vượt qua kỳ thi mà còn giúp ích cho công việc thực tế của bạn khi bạn sử dụng phần mềm excel. Được cung cấp phần mềm mô phỏng chức năng G-METRIX , giúp đánh giá chính xác năng lực trước kì thi.. Tiêu chí khóa học : dễ hiểu và áp dụng được ngay vào công việc của bạn. Vượt qua kỳ thi một cách dễ dàng. Được cung cấp mẹo giải đề độc đáo - dựa vào các phần từ khóa có trong đề thi để xác định cách trả lời cho các câu hỏi. Với nền tảng tiếng anh cơ bản - Bạn đã có thể giải được các câu hỏi có trong đề thi. Được hỗ trợ trong suốt khóa học",Excel
