course_link,course_name,instructor,old_price,new_price,number_of_students,rating,sections,lectures,duration,what_you_learn,tags
course_link,course_name,instructor,old_price,new_price,number_of_students,rating,sections,lectures,duration,what_you_learn,tags
https://unica.vn/tu-hoc-photoshop-trong-7-ngay,Tự học Photoshop trong 7 ngày,Trịnh Tấn Tiến ,800.000,299.000,82,4.8,5 phần,30 bài giảng,04 giờ 22 phút,"Giáo trình photoshop bài bản ngay từ đầu. Thiết kế được những banner, poster cho web hoặc các sự kiện. Làm cho bức ảnh của bạn trông sống động, sắc nét và có chiều sâu. Với kiến thức cơ bản tạo ra nhiều sản phẩm Photoshop nâng cao và sáng tạo hơn. Nâng kỹ năng sáng tạo của bạn lên một cấp độ mới. Thực hành các bài tập cần thiết để trở thành nhà thiết kế chuyên nghiệp","Photoshop, Chỉnh sửa ảnh"
https://unica.vn/thanh-thao-3ds-max-va-vray-2017,Làm Chủ Thiết Kế Với 3DS MAX và Vray,Trịnh Duy Đông,900.000,299.000,2382,4.4,12 phần,62 bài giảng,08 giờ 44 phút,"Kinh nghiệm để tránh những lỗi, những sai sót khi thiết kế.. Bài tập xuyên suốt sau mỗi bài học quá trình học. Hướng dẫn sử dụng vật liệu có sẵn và thư viện trong 3DS MAX. Cung cấp các Plugin hỗ trợ khóa học. Đủ kiến thức nghiên cứu phần mềm, nâng cao chuyên ngành","3DSMax, Vray, Kiến Trúc, Nội Thất"
https://unica.vn/lam-chu-photoshop-trong-7-ngay,Làm chủ photoshop trong 7 ngày,Vũ Ngọc Đăng,800.000,299.000,183,3.9,9 phần,49 bài giảng,06 giờ 38 phút,"Nhanh chóng thành thạo các công cụ trong Photoshop chỉ với 7 ngày học và thực hành. Tạo ra được poster siêu ""ngầu"" và ""độc"", thể hiện phong cách riêng của bản thân.. Biết cách blend màu để giúp bức ảnh trở nên kì thú.. Biết cách tạo các hiệu ứng chữ độc đáo và hấp dẫn cho sản phẩm photoshop của bạn. Chỉnh sửa những bức ảnh chân dung hay phong cảnh theo cách ấn tượng.. Nắm được bí quyết làm việc Siêu tốc và Hiệu quả trong Photoshop thông qua việc sử dụng Plugin.","Photoshop, Thiết kế đồ họa, Chỉnh sửa ảnh, Thiết kế sản phẩm"
https://unica.vn/hoc-illustrator-tu-can-ban-den-nang-cao,Học Illustrator từ căn bản đến nâng cao,Vũ Ngọc Đăng,900.000,299.000,529,4.7,10 phần,48 bài giảng,04 giờ 11 phút,"Trở nên sáng tạo hơn cùng với Adobe Illustrator. Biết cách áp dụng Illustrator cho những dự án đồ họa vector riêng của chính bạn. Minh họa & Biên tập được các ấn phẩm sách báo. Sáng tạo Logo & Bộ nhận dạng Thương hiệu. Tạo được các sản phẩm: tờ rơi, Card Visit, Broucher, Profile.... Thiết kế Banner website nhanh chóng",Illustrator
https://unica.vn/thiet-ke-concept-nhan-vat-tren-photoshop,Thiết kế Concept nhân vật trên Photoshop,Phạm Đức Duy,900.000,299.000,489,4.0,5 phần,41 bài giảng,05 giờ 09 phút,"Nắm vững được công cụ thiết kế nâng cao của phần mềm Photoshop. Được cung cấp tư duy sáng tạo với nghề concept art. Kinh nghiệm thực tế và các lỗi thường gặp. Biết cách lên concept ý tưởng các vật thể đơn giản đến phức tạp.. Tự tay thực hành vẽ minh họa các bài tập trong khóa học một cách hoàn thiện đúng quy trình nhất từ A - Z. Là nền tảng kiến thức cơ bản để tạo ra các sản phẩm nâng cao và chủ động trong thiết kế.. Tự tin ứng tuyển vào các vị trí diễn họa, concept art cho các công ty, doanh nghiệp","Photoshop, Thiết kế đồ họa"
https://unica.vn/ky-nang-photoshop-cho-hoa-sy-concept-art,Kỹ năng photoshop cho họa sỹ Concept Art,Phạm Đức Duy,900.000,299.000,527,4.0,3 phần,22 bài giảng,03 giờ 07 phút,"Học với phương pháp “ Draw or Die” tiên tiến nhất được áp dụng ở các nước phát triển. Sở hữu khả năng tư duy sáng tạo nhân vật và kỹ năng vẽ hoàn thiện. Làm chủ công cụ và thể hiện được ý tưởng của mình trên Photoshop như những họa sỹ concept chuyên nghiệp. Sử dụng được kiến thức từ khóa học cho công việc thực tế và làm nền tảng để các bạn học nâng cao hơn. Trở thành những Concept artist chuyên nghiệp thậm chí là Art Leader ở các Studio lớn trong tương lai. Tự tin ứng tuyển vào các vị trí concept art tại các công ty, doanh nghiệp với mức thu nhập cao","Photoshop, Thiết kế đồ họa"
https://unica.vn/cam-nang-dung-hinh-3d-voi-autodesk-maya,Cẩm nang dựng hình 3D với Autodesk Maya,Phạm Đức Duy,900.000,299.000,133,4.5,5 phần,31 bài giảng,03 giờ 42 phút,Nắm vững được công cụ dựng hình của phần mềm Maya. Biết cách dựng hình 3d các vật thể đơn giản đến phức tạp theo thiết kế 2D. Tự tin để ứng tuyển vào các công ty thiết kế 3D khi có nền tảng kiến thức cơ bản. Hoàn toàn có thể tạo ra các sản phẩm nâng cao và chủ động trong thiết kế,Dựng hình 3D
https://unica.vn/tuyet-chieu-luyen-revit-arch,Tuyệt chiêu luyện REVIT ARCH ,Phạm Văn Lương,1.000.000,299.000,1446,4.0,4 phần,55 bài giảng,19 giờ 03 phút,"Kiến thức từ cơ bản đến chuyên sâu về phần mềm Revit Arch phiên bản 2015. Quy trình các bước dựng hình một công trình kiến trúc thực tế bằng Revit Arch. Hiểu được quy trình các bước triển khai các bản vẽ kiến trúc 2D để tạo ra một bộ hồ sơ kiến trúc Full.. Được thực hành và nhanh chóng thành thạo các công cụ của Revit Arch để triển khai xây dựng và hoàn thiện một bản vẽ. Triển khai chi tiết các bản vẽ công trình kiến truc nhanh chóng. Học cách quản lý dự án cho công trình một cách chi tiết, bàn bản và đầy đủ.","Revit, Kiến trúc"
https://unica.vn/cam-nang-a-z-illustrator-cho-designer,Cẩm nang A-Z Illustrator cho Designer,Phạm Đức Duy,900.000,299.000,84,4.3,4 phần,41 bài giảng,05 giờ 30 phút,"Nắm vững được công cụ thiết kế của phần mềm Adobe Illustrator.. Biết cách dựng hình 2D các vật thể đơn giản đến phức tạp theo thiết kế.. Thực hành theo các dự án thực tế để nhanh chóng áp dụng vào công việc. Nền tảng kiến thức cơ bản để tạo ra các sản phẩm nâng cao bằng công cụ Aode Illustrator. Tự tin và chủ động trong thiết kế để nâng cao tay nghề cũng như tiếp xúc làm việc nhiều hơn với công việc thiết kế của bạn. Học mọi lúc mọi nơi, hỗ trợ trực tuyến 24/7 cho học viên","Illustrator, Thiết kế đồ họa"
https://unica.vn/tao-hinh-thiet-ke-chuyen-nghiep-voi-3dsmax,Tạo hình thiết kế chuyên nghiệp với 3DSMAX	,Lê Anh Tuấn,900.000,299.000,150,4.8,2 phần,52 bài giảng,08 giờ 29 phút,"Có kiến thức cơ bản và sử dụng thành thạo các nhóm lệnh và các công cụ của 3DSMAX. Biết cách tạo hình sản phẩm trong thực tế như hình hộp lập phương, bàn ghế sofa, căn nhà hoàn thiện,..... Sử dụng thành thạo 3DSMAX và tạo ra các sản phẩm phục vụ tốt công việc liên quan đến xây dựng, tạo hình 3D. Nắm được kiến thức cơ bản, từ đó có thể tự nghiên cứu phần mềm, tự thực hành các dự án riêng, chuẩn bị cho các bước học nâng cao tiếp theo. Đủ khả năng hoàn thiện đồ án chuyên ngành với kết quả cao. Tự tin ứng tuyển tại các công ty truyền thông, quảng cáo có các vị trí thiết kế đồ họa 3D","3DSMax, Thiết kế nội thất, Kiến Trúc, Nội Thất"
https://unica.vn/chuyen-gia-thiet-ke-kien-truc-cung-render-revit,Chuyên gia Render Revit cho Thiết kế Kiến trúc,Phạm Sỹ Hùng,700.000,299.000,2091,4.5,7 phần,47 bài giảng,06 giờ 31 phút,"Hướng dẫn Render Revit tỉ mỉ chi tiết, từ tạo View 3D cho đến thiết lập vật liệu, ánh sáng. Được thực hành render các bức ảnh, đoạn phim 3D ấn tượng cùng Revit. Nắm được các thủ thuật hay để đưa mô hình Revit sang 3Dsmax và Sketchup. Khám phá thêm những kiến thức về thiết kế, công nghệ, kiến trúc xanh","Revit, Kiến Trúc, Nội Thất"
https://unica.vn/bi-quyet-chinh-phuc-hoan-toan-net-ve-va-hieu-ung-trong-adobe-photoshop,Bí quyết chinh phục hoàn toàn nét vẽ và hiệu ứng trong Adobe Photoshop, Phạm Đào Đình Luân,800.000,299.000,51,4.4,4 phần,36 bài giảng,04 giờ 02 phút,"Bạn sẽ thể hiện hết khả năng tư duy sáng tạo, khám phá của mình.. Làm những mẫu thiết kế theo ý tưởng - sáng tạo, phong cách theo nét riêng (Cách phân bổ bố cục, màu sắc, thiết kế chữ, phối cảnh không gian…). Bạn sẽ có được / sở hữu vốn kiến thức nền mỹ thuật và  kiến thức từ khóa học cho công việc thực tế, có thể trở thành 1 designer nhận các dự án Parttime làm thêm tại nhà.. Óc thẩm mỹ, rèn luyện tính quan sát với mọi sản phẩm. Sẽ có tư duy, nhìn nhận ghép ảnh một cách chân thực, có thể đầu quân cho các Studio hình ảnh.. Bạn sẽ nhìn nhận và vẽ được phối cảnh không gian, áp dụng vào vẽ background  ... Bạn sẽ tự tin nộp đơn xin việc vào các Công ty thiết kế, bộ phận thiết kế để thỏa sức sáng tạo và liệt vào đội ngũ các designer chuyên nghiệp.",Photoshop
https://unica.vn/autocad-2d-tu-co-ban-den-nang-cao,AUTOCAD 2D từ cơ bản đến nâng cao,Hồ Thị Khuyến,500.000,199.000,250,4.9,7 phần,37 bài giảng,05 giờ 28 phút,"Nắm được các kiến thức cơ bản cần thực hiện trên bản vẽ kỹ thuật AutoCAD. Thành thạo các thao tác làm việc và các kỹ thuật vẽ trong AutoCAD. Thành thạo các lệnh làm việc trong AutoCAD, các lệnh vẽ, lệnh hiệu chỉnh tạo hình, nhập văn bản.... Vẽ được các loại kiến trúc, vẽ sơ đồ, thiết kế bản vẽ. Làm việc tốt hơn với phần mềm chuyên nghiệp AutoCAD. Kiến thức mới tương ứng với các phiên bản phần mềm AutoCAD mới.. Tạo nền tảng chắc chắn cho học viên học cao hơn, hoặc có thể ứng tuyển làm việc tại các công ty thiết kế","Autocad, Kiến Trúc, Nội Thất"
https://unica.vn/3dsmax-dung-hinh-nang-cao-trong-noi-that,3DSMAX - Dựng hình nâng cao trong nội thất,Đỗ Tiến Thịnh,800.000,299.000,92,4.7,9 phần,73 bài giảng,07 giờ 08 phút,Kỹ thuật dựng hình nâng cao thành thạo trong 3ds Max. hoàn thiện đồ án/ sản phẩm nội thất 3D với độ khó kỹ thuật cao.. Dựng hình nâng cao thành thạo trong 3ds Max. Tạo ra các sản phẩm phục vụ tốt công việc liên quan đến tạo hình.,"3DSMax, Thiết kế nội thất, Kiến Trúc, Nội Thất"
https://unica.vn/hoc-thiet-ke-web-tu-co-ban-den-nang-cao,Học thiết kế web từ cơ bản đến nâng cao,Vũ Ngọc Đăng,800.000,299.000,352,4.7,9 phần,59 bài giảng,08 giờ 33 phút,"Làm chủ thao tác và điều hướng thiết kế, xây dựng website phù hợp. Thiết kế website chuẩn SEO. Một số thủ thuật trong Photoshop đỉnh cao. Tự phân tích hệ thống, xây dựng website với độ phức tạp cao. Tích hợp các nội dung Multimedia như Flash, Music, Video vào website. Xây dựng các website phức tạp như bán hàng, tin tức, sàn Bất động sản ...","Thiết kế Web, Lập Trình Web"
https://unica.vn/thiet-ke-do-hoa-2d-chuyen-nghiep-voi-adobe-illustrator,Thiết kế đồ hoạ 2D chuyên nghiệp với Adobe Illustrator,Nguyễn Đức Minh ,900.000,299.000,4651,4.7,5 phần,49 bài giảng,07 giờ 00 phút,"Dễ dàng lên được ý tưởng thiết kế cho name card, logo, banner….. Biết cách phối màu hệ thống trong AI cho ra sản phẩm với màu sắc trung thực bắt mắt. Phóng to thu nhỏ kích thước mà không ảnh hưởng đến chất lượng hình ảnh. Hiểu rõ quy trình thiết kế: 1.Ý tưởng > 2.Thiết kế > 3.Gửi khách hàng xem mẫu > 4. Duyệt và xuất in. Hiểu ra cách quản lý thông số màu Hệ thống màu trong Ai  từ đó đưa ra màu sắc trung thực nhất trên sản phẩm trong Ai. Phóng to và thu nhỏ kích thước sẽ không làm ảnh hưởng đến chất lượng  File thiết kế trong Ai. Vẽ được các hình ảnh Vector in lên "" Decal - PP - Hiflex - Backlit film..."". Tự tin ứng tuyển vào các vị trí thiết kế 2D tại các doanh nghiệp hoặc tự mở dịch vụ thiết kế - in ấn tại nhà với mức thu nhập tốt","Illustrator, Thiết kế quảng cáo, Thiết kế 2D, Thiết kế đồ họa"
https://unica.vn/thanh-thao-photoshop-tu-co-ban-den-nang-cao,Thành thạo Photoshop từ cơ bản đến nâng cao,Phạm Thiệp,600.000,299.000,1172,3.9,10 phần,50 bài giảng,05 giờ 18 phút,"Ứng dụng hoàn toàn những công cụ trong Photoshop từ cơ bản đến nâng cao.. Ứng dụng chỉnh sửa, cắt ghép hình ảnh bằng Photoshop .. Chỉnh sửa màu sắc hình ảnh, kỹ thuật blend màu trong bức ảnh.. Thiết kế những mẫu banner sáng tạo và chuyên nghiệp trong quảng cáo.. Thiết kế 1 giao diện website hoàn chỉnh.. Biên tập hình ảnh, sáng tạo nội dung hình ảnh bằng Photoshop.. Xử lý và hiệu chỉnh kỹ xảo hình ảnh nâng cao manuapltion.. Tự tay làm 1 Album ảnh cưới đặc sắc... Và nhiều hơn thế nữa.","Photoshop, Chỉnh sửa ảnh"
https://unica.vn/tu-hoc-autocad-trong-20-ngay,Tự học AutoCad trong 20 ngày,Nguyễn Phúc Trường,500.000,279.000,393,4.7,3 phần,41 bài giảng,14 giờ 35 phút,"Thấu hiểu và hoàn toàn làm chủ được phần mềm AutoCAD chỉ trong 20 ngày. Nắm được các tiêu chuẩn trình bày bản vẽ kỹ thuật. Thành thào các kỹ thuật dùng Autocad từ cơ bản đến nâng cao. Tự vẽ và hiệu chỉnh được các hình vẽ, tự làm được đồ án kỹ thuật có sử dụng AutoCAD.. Tự tin khi nói chuyện và làm việc với các cao thủ sử dụng AutoCAD.. Làm việc được trong các dự án và các phòng thiết kế có sử dụng AutoCAD.","Autocad, Thiết kế 2D, Kiến Trúc, Nội Thất"
https://unica.vn/hoc-luyen-ky-nang-thanh-thao-autocad-2d,Học - Luyện kỹ năng thành thạo Autocad 2D,Nguyễn Hà Xuân Tám,1.000.000,299.000,62,5.0,7 phần,56 bài giảng,03 giờ 33 phút,"Nắm vững kiến thức cơ bản cần thiết nhất về phần mềm thiết kế AutoCAD 2D. Nâng cao kỹ năng sử dụng AutoCAD 2D một cách nhanh chóng và nhuần nhuyễn. Nắm được các thủ thuật, mẹo làm việc thêm hoàn thiện, có khả năng hiệu chỉnh nhanh bản vẽ một cách chính xác.. Nắm được kỹ năng trình bày bản vẽ nhiều tỉ lệ chuẩn hiện nay. Kỹ năng in ấn, định tỉ lệ chính xác trong AutoCAD cho bản vẽ thêm hoàn thiện. Thành thạo tất cả các công cụ của AutoCad","Autocad, Thiết kế 2D"
https://unica.vn/chuyen-gia-thiet-ke-kien-truc-cung-render-revit,Chuyên gia Render Revit cho Thiết kế Kiến trúc,Phạm Sỹ Hùng,700.000,299.000,2091,4.5,7 phần,47 bài giảng,06 giờ 31 phút,"Hướng dẫn Render Revit tỉ mỉ chi tiết, từ tạo View 3D cho đến thiết lập vật liệu, ánh sáng. Được thực hành render các bức ảnh, đoạn phim 3D ấn tượng cùng Revit. Nắm được các thủ thuật hay để đưa mô hình Revit sang 3Dsmax và Sketchup. Khám phá thêm những kiến thức về thiết kế, công nghệ, kiến trúc xanh","Revit, Kiến Trúc, Nội Thất"
https://unica.vn/bi-quyet-chinh-phuc-hoan-toan-net-ve-va-hieu-ung-trong-adobe-photoshop,Bí quyết chinh phục hoàn toàn nét vẽ và hiệu ứng trong Adobe Photoshop, Phạm Đào Đình Luân,800.000,299.000,51,4.4,4 phần,36 bài giảng,04 giờ 02 phút,"Bạn sẽ thể hiện hết khả năng tư duy sáng tạo, khám phá của mình.. Làm những mẫu thiết kế theo ý tưởng - sáng tạo, phong cách theo nét riêng (Cách phân bổ bố cục, màu sắc, thiết kế chữ, phối cảnh không gian…). Bạn sẽ có được / sở hữu vốn kiến thức nền mỹ thuật và  kiến thức từ khóa học cho công việc thực tế, có thể trở thành 1 designer nhận các dự án Parttime làm thêm tại nhà.. Óc thẩm mỹ, rèn luyện tính quan sát với mọi sản phẩm. Sẽ có tư duy, nhìn nhận ghép ảnh một cách chân thực, có thể đầu quân cho các Studio hình ảnh.. Bạn sẽ nhìn nhận và vẽ được phối cảnh không gian, áp dụng vào vẽ background  ... Bạn sẽ tự tin nộp đơn xin việc vào các Công ty thiết kế, bộ phận thiết kế để thỏa sức sáng tạo và liệt vào đội ngũ các designer chuyên nghiệp.",Photoshop
https://unica.vn/autocad-2d-tu-co-ban-den-nang-cao,AUTOCAD 2D từ cơ bản đến nâng cao,Hồ Thị Khuyến,500.000,199.000,250,4.9,7 phần,37 bài giảng,05 giờ 28 phút,"Nắm được các kiến thức cơ bản cần thực hiện trên bản vẽ kỹ thuật AutoCAD. Thành thạo các thao tác làm việc và các kỹ thuật vẽ trong AutoCAD. Thành thạo các lệnh làm việc trong AutoCAD, các lệnh vẽ, lệnh hiệu chỉnh tạo hình, nhập văn bản.... Vẽ được các loại kiến trúc, vẽ sơ đồ, thiết kế bản vẽ. Làm việc tốt hơn với phần mềm chuyên nghiệp AutoCAD. Kiến thức mới tương ứng với các phiên bản phần mềm AutoCAD mới.. Tạo nền tảng chắc chắn cho học viên học cao hơn, hoặc có thể ứng tuyển làm việc tại các công ty thiết kế","Autocad, Kiến Trúc, Nội Thất"
https://unica.vn/3dsmax-dung-hinh-nang-cao-trong-noi-that,3DSMAX - Dựng hình nâng cao trong nội thất,Đỗ Tiến Thịnh,800.000,299.000,92,4.7,9 phần,73 bài giảng,07 giờ 08 phút,Kỹ thuật dựng hình nâng cao thành thạo trong 3ds Max. hoàn thiện đồ án/ sản phẩm nội thất 3D với độ khó kỹ thuật cao.. Dựng hình nâng cao thành thạo trong 3ds Max. Tạo ra các sản phẩm phục vụ tốt công việc liên quan đến tạo hình.,"3DSMax, Thiết kế nội thất, Kiến Trúc, Nội Thất"
https://unica.vn/hoc-thiet-ke-web-tu-co-ban-den-nang-cao,Học thiết kế web từ cơ bản đến nâng cao,Vũ Ngọc Đăng,800.000,299.000,352,4.7,9 phần,59 bài giảng,08 giờ 33 phút,"Làm chủ thao tác và điều hướng thiết kế, xây dựng website phù hợp. Thiết kế website chuẩn SEO. Một số thủ thuật trong Photoshop đỉnh cao. Tự phân tích hệ thống, xây dựng website với độ phức tạp cao. Tích hợp các nội dung Multimedia như Flash, Music, Video vào website. Xây dựng các website phức tạp như bán hàng, tin tức, sàn Bất động sản ...","Thiết kế Web, Lập Trình Web"
https://unica.vn/thiet-ke-do-hoa-2d-chuyen-nghiep-voi-adobe-illustrator,Thiết kế đồ hoạ 2D chuyên nghiệp với Adobe Illustrator,Nguyễn Đức Minh ,900.000,299.000,4651,4.7,5 phần,49 bài giảng,07 giờ 00 phút,"Dễ dàng lên được ý tưởng thiết kế cho name card, logo, banner….. Biết cách phối màu hệ thống trong AI cho ra sản phẩm với màu sắc trung thực bắt mắt. Phóng to thu nhỏ kích thước mà không ảnh hưởng đến chất lượng hình ảnh. Hiểu rõ quy trình thiết kế: 1.Ý tưởng > 2.Thiết kế > 3.Gửi khách hàng xem mẫu > 4. Duyệt và xuất in. Hiểu ra cách quản lý thông số màu Hệ thống màu trong Ai  từ đó đưa ra màu sắc trung thực nhất trên sản phẩm trong Ai. Phóng to và thu nhỏ kích thước sẽ không làm ảnh hưởng đến chất lượng  File thiết kế trong Ai. Vẽ được các hình ảnh Vector in lên "" Decal - PP - Hiflex - Backlit film..."". Tự tin ứng tuyển vào các vị trí thiết kế 2D tại các doanh nghiệp hoặc tự mở dịch vụ thiết kế - in ấn tại nhà với mức thu nhập tốt","Illustrator, Thiết kế quảng cáo, Thiết kế 2D, Thiết kế đồ họa"
